Month,Week,Day of week,Channel Group,Description EN,Typol,Time slot,Time start,Male-Rating%,Male-Share,Female-Rating%,Female-Share,4-9-Rating%,4-9-Share,10-14-Rating%,10-14-Share,15-19-Rating%,15-19-Share,20-29-Rating%,20-29-Share,30-39-Rating%,30-39-Share,40-49-Rating%,40-49-Share,50-64-Rating%,50-64-Share,65+-Rating%,65+-Share,Mitrovica-Rating%,Mitrovica-Share,Gjilan-Rating%,Gjilan-Share,Peje-Rating%,Peje-Share,Prizren-Rating%,Prizren-Share,Prizren-Rating%,Prizren-Share,Ferizaj-Rating%,Ferizaj-Share,Pristina-Rating%,Pristina-Share
March,Week 12,Monday,KTV Group,Promo,Reklama,02:00:00-26:00:00,15:25:00,1.9,6.89,4.95,15.36,3.02,15.1,0,0,1.31,4.89,1.4,5.86,6.95,18.77,0.93,2.86,8.94,23.22,4.78,8.73,0,0,7.24,16.6,2.15,6.12,5.76,27.73,0,0,3.77,9.44,2.9,10.5
March,Week 12,Monday,KTV Group,Promo,Reklama,02:00:00-26:00:00,15:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Monday,KTV Group,Raport,Emision informativ,02:00:00-26:00:00,20:10:00,1.8,4.37,0.86,2.19,2.11,6.88,0.52,1.64,1.13,3.46,2.33,6.83,0.37,0.87,1.19,2.27,0.74,1.54,2.34,4.39,3.48,8.35,0.13,0.25,1.32,3.83,0.59,1.66,1.62,8.21,0.19,0.38,1.56,3.77
March,Week 12,Monday,KTV Group,Raport,Emision informativ,02:00:00-26:00:00,20:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Monday,KTV Group,Raport - r,Emision informativ,02:00:00-26:00:00,03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Monday,KTV Group,Raport - r,Emision informativ,02:00:00-26:00:00,03:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Monday,KTV Group,Rreth Botes,Lajme,02:00:00-26:00:00,20:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Monday,KTV Group,Rreth Botes,Lajme,02:00:00-26:00:00,20:50:00,1.44,3.61,0.72,1.82,2.03,6.42,0,0,1.04,3.16,1.91,5.63,0.03,0.06,0.86,1.69,1.04,2.19,1.85,3.65,3.33,8.39,0,0,1,2.87,0.12,0.33,1.36,6.95,0,0,1.35,3.3
March,Week 12,Monday,KTV Group,Rreth Botes - r,Lajme,02:00:00-26:00:00,04:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Monday,KTV Group,Rreth Botes - r,Lajme,02:00:00-26:00:00,04:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Monday,KTV Group,Sot,Emision i mengjesit,02:00:00-26:00:00,07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Monday,KTV Group,Sot,Emision i mengjesit,02:00:00-26:00:00,07:00:00,0.14,4.56,0.26,8.63,0,0,0,0,0,0,0.3,17.4,0.22,6,0,0,0.73,13.75,0.24,3,0,0,0.69,19.75,0.01,0.65,0,0,0,0,0,0,0.31,7.96
March,Week 12,Monday,KTV Group,Sot,Emision i mengjesit,02:00:00-26:00:00,09:10:00,0.24,2.55,0.58,5.45,0.93,8.17,0,0,0,0,0.35,5.1,0.76,5.15,0.53,6.53,0.36,2.25,0,0.03,0,0,0.17,0.89,0.48,14.48,0,0,0,0,0.3,5.39,1.11,7.45
March,Week 12,Monday,KTV Group,Sot,Emision i mengjesit,02:00:00-26:00:00,09:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Monday,KTV Group,Sporti Total - r,Sport,02:00:00-26:00:00,12:30:00,0.93,3.92,0.99,3.7,0.04,0.23,0,0,0.3,1.82,1.58,7.41,0.45,1.5,1.62,5.81,1.29,3.8,2.76,6.42,0,0,1.37,3.76,0.09,0.28,0.96,7.86,0.14,0.54,0.96,2.36,1.79,7.56
March,Week 12,Monday,KTV Group,Sporti Total - r,Sport,02:00:00-26:00:00,12:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Monday,KTV Group,Sporti ne KTV,Sport,02:00:00-26:00:00,19:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Monday,KTV Group,Sporti ne KTV,Sport,02:00:00-26:00:00,19:40:00,1.42,3.58,1.28,3.55,0,0,0.89,3.14,1.05,3.64,2.68,8.56,0,0,0.84,1.71,1.81,3.8,4.35,8.21,3.99,10.71,0,0,0,0,0.26,0.73,2.05,9.82,0,0,2.09,6
March,Week 12,Monday,KTV Group,Top Koha Music - r,Muzike,02:00:00-26:00:00,10:45:00,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
March,Week 12,Monday,KTV Group,Top Koha Music - r,Muzike,02:00:00-26:00:00,10:45:00,0.17,0.98,0.11,0.5,0.02,0.11,0,0,0.01,0.14,0.4,2.22,0.04,0.15,0,0.02,0.05,0.2,0.67,1.95,0.03,0.2,0.04,0.13,0.03,0.14,0.01,0.11,0,0,0,0,0.44,2.12
March,Week 12,Monday,KTV Group,Top Shop,Reklama,02:00:00-26:00:00,10:30:00,0,0.04,0.03,0.17,0,0,0,0,0,0,0,0,0,0,0.11,0.62,0.02,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.33
March,Week 12,Monday,KTV Group,Top Shop,Reklama,02:00:00-26:00:00,10:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Monday,KTV Group,Top Shop,Reklama,02:00:00-26:00:00,11:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Monday,KTV Group,Top Shop,Reklama,02:00:00-26:00:00,11:45:00,0.38,1.63,0.49,1.91,0,0,0,0,0,0,1.02,4.57,0.05,0.16,0,0,0.19,0.58,2.95,7.32,0,0,0,0,0,0,0,0,0,0,0,0,1.55,6.19
March,Week 12,Monday,KTV Group,Top Shop,Reklama,02:00:00-26:00:00,16:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Monday,KTV Group,Top Shop,Reklama,02:00:00-26:00:00,16:15:00,1.65,6.33,2.83,9.47,1.93,11.67,0.97,7.27,1.31,6.09,2.18,8.48,3.16,9.56,2.69,9.5,3.85,9.49,0.65,1.26,0,0,5.38,11.22,2.15,6.13,3.64,24.02,0,0,0.13,0.25,1.87,8.04
March,Week 12,Tuesday,T7 Group,Dpt te Fidani,Emision,02:00:00-26:00:00,13:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Dpt te Fidani,Emision,02:00:00-26:00:00,13:45:00,1.9,7.53,1.74,7.11,0,0,2.36,13.68,2.77,15.15,0.73,3.73,0.38,1.33,2.97,9.22,3.29,10.94,4.05,9.46,0.92,5.1,3.9,9.8,0,0,0.16,0.74,1.23,11.55,0,0,3.56,13.04
March,Week 12,Tuesday,T7 Group,Dpt te Fidani,Emision,02:00:00-26:00:00,22:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Dpt te Fidani,Emision,02:00:00-26:00:00,22:30:00,1.33,5.36,2.92,13.85,0,0,1.02,6.27,4.15,19.18,0.39,2.46,2.93,14.17,3.57,13.23,2.63,7.09,3.54,7.89,0.11,0.45,6.93,19.92,2.24,14.28,0.9,4.6,0,0,2.87,14.33,1.45,6.41
March,Week 12,Tuesday,T7 Group,Express Roze,Emision argetues,02:00:00-26:00:00,15:55:00,1.9,7.14,1.05,3.85,0,0,2.32,11.56,2.81,18.5,0.8,3.92,0.98,3.41,2.93,8.55,1.55,4.42,0.78,1.65,0.29,1.24,0.27,0.67,1.24,5.45,0.01,0.03,0,0,0.04,0.13,4.67,18.3
March,Week 12,Tuesday,T7 Group,Express Roze,Emision argetues,02:00:00-26:00:00,15:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Frontal,Lajme,02:00:00-26:00:00,10:05:00,1.35,6.8,0.88,4.63,0,0,2.61,17.73,1.97,17.18,0.69,5.3,0.12,0.5,3.03,11.4,0.57,2.21,0.28,0.93,0.03,0.17,0.49,1.58,0.15,1.52,0,0,0,0,0.1,0.46,3.78,18.5
March,Week 12,Tuesday,T7 Group,Frontal,Lajme,02:00:00-26:00:00,10:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Frontal live,Lajme,02:00:00-26:00:00,17:00:00,4.61,15.11,2.81,9.92,0.11,0.48,1.69,8.31,3.53,21.19,1.72,7.19,4.8,14.66,5.29,14.55,7.83,19.3,5.97,12.04,2.46,9.74,2.08,5.18,6.79,28.93,4.14,15.71,0,0,3.19,7.04,4.93,17.89
March,Week 12,Tuesday,T7 Group,Frontal live,Lajme,02:00:00-26:00:00,17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Gjesi live,Emision,02:00:00-26:00:00,07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Gjesi live,Emision,02:00:00-26:00:00,07:00:00,0.2,2.99,0.23,3.99,0,0,0,0,0.01,0.12,0.18,4.3,0.65,9.21,0,0,0.62,5.73,0,0,0,0,0.02,0.63,0,0,0.01,0.18,0,0,2.85,38.09,0.01,0.06
March,Week 12,Tuesday,T7 Group,Lajme & Sport,Lajme,02:00:00-26:00:00,09:15:00,1.01,7.4,0.72,6,0.12,1.4,1.47,14.43,0.89,10.06,0.56,7.27,0.3,2.04,2.22,15.29,1.26,6.18,0.15,0.64,0,0,0.62,4.45,0,0,0.68,5.29,0,0,0.5,3.83,2.28,14.11
March,Week 12,Tuesday,T7 Group,Lajme & Sport,Lajme,02:00:00-26:00:00,09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Lajme & Sport,Lajme,02:00:00-26:00:00,15:00:00,1.62,6.01,1.21,4.52,0,0,2.55,14.7,2.8,14.58,0.74,3.62,0.22,0.72,2.41,7,1.95,5.79,1.73,3.61,0.03,0.17,1.47,3.62,0.2,0.91,0.08,0.33,0,0,0.04,0.16,4.26,14.21
March,Week 12,Tuesday,T7 Group,Lajme & Sport,Lajme,02:00:00-26:00:00,15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Lajmet Qendrore,Lajme,02:00:00-26:00:00,19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Lajmet Qendrore,Lajme,02:00:00-26:00:00,19:30:00,1.87,4.65,2.82,7.64,2.22,7.28,1.74,5.93,0.21,0.78,1.49,4.95,3.11,8.28,2.48,5.26,2.88,5.46,6.03,8.87,4.88,11.52,1.44,3.48,0.03,0.11,1.42,3.89,0,0,0,0,4.37,10.89
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,09:00:00,0.06,0.53,0.05,0.56,0,0,0,0,0,0,0.04,0.59,0,0,0,0,0.23,1.3,0.24,1.23,0,0,0.03,0.39,0,0,0,0,0.42,5.29,0.23,2.3,0,0
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,10:00:00,1.2,6.52,1.06,5.76,0,0,2.32,15.51,1.41,12.24,0.61,4.98,0.71,3.02,3.01,12.25,0.99,3.91,0,0,0,0,0,0,0,0,0,0,0,0,2.02,12.72,3.66,18.1
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,11:30:00,1.06,4.97,1.41,6.59,0,0,2.29,16.29,1.87,13.87,0.28,1.7,1.21,4.46,3.15,10.94,0.15,0.54,1.75,5.59,0,0,1.57,4.76,5.24,32.04,0.04,0.19,0.1,1.96,0,0,1.5,6.78
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,13:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,13:30:00,2.22,9.06,1.58,6.4,0,0,2.34,11.32,2.87,16.62,0.74,3.71,1.44,4.93,3.08,10.03,1.07,4.12,6.24,16.31,2.5,11.28,1.53,4.09,0,0,0.04,0.18,2.8,47.15,0,0,4.1,14.68
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,15:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,15:30:00,1.64,5.97,0.69,2.51,0,0,2.32,13.36,1.41,6.52,0.61,3.12,0.38,1.23,2.15,5.88,2.21,6.39,0.68,1.44,0,0,0.54,1.31,1.21,4.5,0.1,0.4,0,0,0,0,3.47,11.77
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,16:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,16:45:00,1.62,5.84,1.38,4.95,0,0,2.32,10.66,1.88,16.03,1.09,4.85,0.55,1.85,2.41,7.04,2.35,6.17,2.3,5.06,0,0,2.11,5.3,1.47,6.25,0,0,0,0,0,0,3.75,15.05
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,18:00:00,3.76,9.88,2.5,7.63,0,0,0.06,0.25,3.22,12.72,2.44,8.83,2.26,6.06,4.96,10.62,7.35,15.55,6.03,10.88,3.84,9.76,3.08,6.65,9.41,33.9,1.03,3.01,0,0,0,0,3.32,10.87
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,19:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,19:20:00,0.06,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.55,0,0,0,0,0,0,0,0,0,0,0.18,0.47,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,20:00:00,3.09,7.52,3.64,10.13,2.03,6.99,2.32,8.23,2.49,8.23,2.2,7.61,5.34,14.62,3.98,8.04,3.79,7.25,5.35,7.72,6.9,16.59,3.02,7,0,0,1.13,3.04,0,0,0,0,6.39,16.42
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,20:35:00,0.64,1.53,1.29,3.67,0.37,1.29,0,0,0.02,0.07,0.45,1.58,3.32,8.61,2.19,4.44,0.18,0.34,0.16,0.24,0.02,0.04,0.63,1.48,0,0,1.53,3.89,0.07,0.24,0,0,2.17,5.37
March,Week 12,Tuesday,T7 Group,Marketing,Reklama,02:00:00-26:00:00,20:35:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Mendimi per motin,Moti,02:00:00-26:00:00,09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Mendimi per motin,Moti,02:00:00-26:00:00,09:45:00,1.23,6.77,0.86,5.41,0,0,2.32,15.27,1.41,11.39,0.68,6.48,0.57,3.04,2.32,11.02,0.99,3.89,0.11,0.37,0,0,0.11,0.56,0.07,0.42,0,0,0,0,0.2,1.53,3.74,18.93
March,Week 12,Tuesday,T7 Group,Mendimi per motin,Moti,02:00:00-26:00:00,15:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Mendimi per motin,Moti,02:00:00-26:00:00,15:40:00,1.31,4.85,0.61,2.24,0,0,2.32,13.54,1.41,6.85,0.61,3.06,0,0,2.15,6.11,1.42,4.07,0,0,0,0,0.27,0.66,1.21,4.46,0,0,0,0,0,0,2.94,10.14
March,Week 12,Tuesday,T7 Group,Mendimi per motin,Moti,02:00:00-26:00:00,20:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Mendimi per motin,Moti,02:00:00-26:00:00,20:10:00,1.49,3.53,2.38,6.46,0.3,1.03,0.35,1.24,0,0,1.39,4.76,3.84,9.56,1.95,3.93,4.24,7.8,3.12,4.5,0.81,1.89,3.73,8.48,0,0,0.71,1.9,0,0,0,0,4.08,10.27
March,Week 12,Tuesday,T7 Group,News,Lajme,02:00:00-26:00:00,24:00:00,1.24,10.02,1.25,12.56,0,0,0.41,4.22,4.16,35.48,0.15,2.57,0,0,2.74,19.2,2.13,12.45,1.59,8.29,0.01,0.05,4.59,20.98,0,0,1.32,14.57,0.35,5.07,1.99,22.9,0.4,4.55
March,Week 12,Tuesday,T7 Group,News,Lajme,02:00:00-26:00:00,24:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Pressing,Debat,02:00:00-26:00:00,11:45:00,2,8.87,2.03,8.79,0.03,0.19,3.98,20.57,3.06,21.59,1.22,6.65,0.59,2.14,4.48,14.7,1.13,4.47,3.11,8.65,0.14,0.67,2.01,5.87,5.44,31.57,0,0,1.21,20.96,0.17,0.64,3.67,13.91
March,Week 12,Tuesday,T7 Group,Pressing,Debat,02:00:00-26:00:00,11:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Pressing,Debat,02:00:00-26:00:00,20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Pressing,Debat,02:00:00-26:00:00,20:45:00,2.17,5.78,2.57,7.99,0.07,0.3,0.45,1.97,0.9,2.88,1.64,6.47,3.5,10.7,2.81,6.48,6.26,12.03,3.29,5.1,0.66,1.61,1.49,3.76,2.95,11.28,1.14,3.58,0.04,0.12,6.83,22.77,3.79,10.17
March,Week 12,Tuesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,09:55:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,09:55:00,1.05,5.65,0.92,5.07,0,0,2.32,13.99,1.41,11.08,0.61,5.31,0.26,1.18,2.4,9.96,0.99,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,18.06
March,Week 12,Tuesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,10:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,10:40:00,0.78,3.87,0.4,2.09,0,0,1.16,8.07,1.14,10.12,0.3,2.24,0,0,2.03,7.96,0.23,0.89,0,0,0,0,0.76,2.49,0,0,0,0,0,0,0,0,1.75,8.6
March,Week 12,Tuesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,15:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,15:50:00,1.28,4.99,0.67,2.58,0,0,2.32,15.42,1.41,7.81,0.78,4.04,0,0,2.15,6.42,1.28,3.75,0,0,0,0,0.16,0.4,1.21,4.43,0,0,0,0,0.45,1.6,2.94,11.54
March,Week 12,Tuesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,18:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,18:20:00,2.28,5.53,1.75,4.81,0,0,0,0,3.13,10.84,2.08,7.39,1.96,4.72,2.4,4.62,3.08,6.3,4.2,7.47,3.21,7.35,2.05,4.21,5.59,18.68,0.2,0.53,0,0,0,0,2.22,6.05
March,Week 12,Tuesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,18:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Promo,Reklama,02:00:00-26:00:00,18:45:00,1.06,2.63,1.05,2.9,0,0,1.09,3.46,3.56,11.63,0.5,1.69,0,0,2.69,5.55,0.48,0.98,0.81,1.44,0,0,0.82,1.89,5.59,18.27,0,0,0,0,0,0,1.16,3.09
March,Week 12,Tuesday,T7 Group,Showbiz,Emision argetues,02:00:00-26:00:00,10:45:00,0.35,1.61,0.21,1.09,0.02,0.1,0.41,2.82,0.63,5.08,0.19,1.37,0.01,0.02,0.54,1.98,0.25,0.95,0.43,1.31,0,0,0.13,0.42,0,0,0.03,0.13,0.42,10.07,0,0,0.84,4
March,Week 12,Tuesday,T7 Group,Showbiz,Emision argetues,02:00:00-26:00:00,10:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Showbiz,Emision argetues,02:00:00-26:00:00,18:25:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Showbiz,Emision argetues,02:00:00-26:00:00,18:25:00,1.6,3.84,1.41,3.86,0,0,0.38,1.12,3.28,11.08,1.51,5.24,0.43,1.05,2.86,5.51,1.32,2.68,3.28,5.83,1.69,3.86,2.05,4.27,5.59,18.27,0.37,1,0,0,0,0,0.98,2.64
March,Week 12,Tuesday,T7 Group,Sport news,Emision sportiv,02:00:00-26:00:00,18:10:00,2.6,6.34,1.83,5.19,0,0,0,0,3.25,11.43,2.08,7.39,2.12,5.18,3.57,6.91,3.39,6.95,3.85,6.84,3.21,7.76,2.78,5.6,5.95,20.09,0.04,0.11,0,0,0,0,2.48,7.11
March,Week 12,Tuesday,T7 Group,Sport news,Emision sportiv,02:00:00-26:00:00,18:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Sport news,Emision sportiv,02:00:00-26:00:00,19:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Sport news,Emision sportiv,02:00:00-26:00:00,19:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Sport news,Emision sportiv,02:00:00-26:00:00,20:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
March,Week 12,Tuesday,T7 Group,Sport news,Emision sportiv,02:00:00-26:00:00,20:20:00,1.04,2.52,1.58,4.28,1.48,5.27,0,0,0,0,0.79,2.78,3.57,9.04,2,4.03,1.32,2.44,0.11,0.16,0,0,0.6,1.37,0,0,3.19,8.29,0,0,0,0,2.39,5.99
March,Week 12,Tuesday,T7 Group,T7 Story,Emision,02:00:00-26:00:00,11:05:00,0.36,1.6,0.25,1.25,0.01,0.08,0.09,0.65,0.21,1.62,0.03,0.18,0.64,2.28,1.18,4.11,0.03,0.13,0.17,0.52,0.01,0.05,0.54,1.64,1.58,12.73,0.02,0.1,0,0,0,0,0.16,0.74
March,Week 12,Tuesday,T7 Group,T7 Story,Emision,02:00:00-26:00:00,11:05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
